Repo	ID	Number	User	State	Comments	Created	Response	Updated	Closed
satijalab/seurat	223998543	63	agelber	closed	2	2017-04-25T02:04:09Z	2017-04-27T15:20:13Z	2017-05-05T14:34:33Z	2017-05-05T14:34:33Z
satijalab/seurat	223909694	62	igordot	closed	3	2017-04-24T18:23:14Z	2017-05-12T04:18:13Z	2018-06-26T16:19:54Z	2017-07-27T18:57:17Z
satijalab/seurat	223842269	61	mjsteinbaugh	closed	1	2017-04-24T14:39:15Z	2017-04-27T15:31:22Z	2017-04-27T15:31:22Z	2017-04-27T15:31:22Z
satijalab/seurat	222547606	60	smith0493	closed	10	2017-04-18T21:13:57Z	2017-04-19T18:22:38Z	2017-05-05T23:19:45Z	2017-04-19T21:03:42Z
satijalab/seurat	219239540	57	eitanwin	closed	2	2017-04-04T12:50:09Z	2017-04-04T15:51:49Z	2017-07-27T15:52:36Z	2017-07-27T15:52:36Z
satijalab/seurat	218806794	56	alexcharney	closed	2	2017-04-03T00:36:57Z	2017-04-03T13:36:07Z	2017-07-27T15:52:55Z	2017-07-27T15:52:55Z
satijalab/seurat	218715055	55	julietchen	closed	16	2017-04-01T18:47:02Z	2017-04-02T16:15:07Z	2017-11-15T10:33:32Z	2017-05-25T16:13:05Z
satijalab/seurat	217803100	54	timoast	closed	1	2017-03-29T08:36:48Z	2017-03-30T21:01:24Z	2017-03-30T21:01:24Z	2017-03-30T21:01:24Z
satijalab/seurat	216998627	52	HenrikBengtsson	closed	3	2017-03-25T19:42:46Z	2017-03-30T21:10:16Z	2017-11-22T00:31:23Z	2017-03-30T21:10:16Z
satijalab/seurat	216476849	51	diegoalexespi	closed	1	2017-03-23T15:49:44Z	2017-03-27T13:08:39Z	2017-07-30T17:32:34Z	2017-07-30T17:32:34Z
satijalab/seurat	212512845	50	mplass	closed	5	2017-03-07T18:04:52Z	2017-03-08T07:27:45Z	2017-03-09T22:33:01Z	2017-03-09T22:33:01Z
satijalab/seurat	211078341	49	elimereu	closed	1	2017-03-01T13:17:33Z	2017-05-12T04:24:42Z	2017-07-30T17:32:04Z	2017-07-30T17:32:04Z
satijalab/seurat	210325528	48	muhe1985	closed	1	2017-02-26T15:25:42Z	2017-03-09T22:34:08Z	2017-07-27T15:51:43Z	2017-07-27T15:51:43Z
satijalab/seurat	208672415	47	sriesenfeld	closed	3	2017-02-18T21:21:23Z	2017-02-19T10:46:56Z	2017-07-30T17:31:14Z	2017-07-30T17:31:14Z
satijalab/seurat	208470369	45	mschilli87	closed	1	2017-02-17T15:15:22Z	2017-03-09T22:12:44Z	2017-11-27T09:03:43Z	2017-03-09T22:12:44Z
satijalab/seurat	208258160	44	sriesenfeld	closed	1	2017-02-16T21:51:37Z	2017-07-30T17:23:45Z	2017-07-30T17:23:45Z	2017-07-30T17:23:45Z
satijalab/seurat	207734950	43	mschilli87	closed	8	2017-02-15T08:15:59Z	2017-02-15T14:24:26Z	2017-02-16T12:50:10Z	2017-02-16T12:50:10Z
satijalab/seurat	207508167	42	KaiyangZ	closed	1	2017-02-14T12:57:32Z	2017-02-15T00:52:57Z	2017-02-15T00:52:57Z	2017-02-15T00:52:57Z
satijalab/seurat	204963353	41	rcw1	closed	2	2017-02-02T18:55:11Z	2017-07-27T15:51:31Z	2017-07-27T18:15:03Z	2017-07-27T15:51:31Z
satijalab/seurat	202289610	40	zhaos25	closed	2	2017-01-21T03:56:00Z	2017-01-22T17:41:46Z	2017-07-27T15:07:22Z	2017-07-27T15:07:22Z
satijalab/seurat	201439822	39	MiTPenguin	closed	2	2017-01-17T23:48:37Z	2017-01-18T14:31:17Z	2017-01-18T15:42:09Z	2017-01-18T15:42:09Z
satijalab/seurat	199405392	38	alexgraehl	closed	1	2017-01-08T06:14:08Z	2017-01-11T21:29:49Z	2017-01-11T21:29:49Z	2017-01-11T21:29:49Z
satijalab/seurat	198596652	37	ARChakravarthy	closed	12	2017-01-03T23:34:58Z	2017-01-05T01:39:02Z	2017-07-31T10:10:49Z	2017-07-30T17:31:43Z
satijalab/seurat	195982602	36	jirianto	closed	1	2016-12-16T05:13:54Z	2016-12-17T16:40:11Z	2016-12-17T16:40:11Z	2016-12-17T16:40:11Z
satijalab/seurat	195346299	34	maximilianh	closed	7	2016-12-13T19:32:20Z	2016-12-13T19:40:08Z	2017-03-22T09:34:26Z	2016-12-16T14:11:49Z
satijalab/seurat	195162343	33	kevin199011	closed	1	2016-12-13T05:05:27Z	2016-12-13T16:22:25Z	2017-07-27T15:06:54Z	2017-07-27T15:06:54Z
satijalab/seurat	194820966	32	alexgraehl	closed	2	2016-12-11T09:00:05Z	2016-12-12T15:38:02Z	2016-12-16T14:12:03Z	2016-12-16T14:12:03Z
satijalab/seurat	192992594	31	maximilianh	closed	3	2016-12-01T23:31:38Z	2016-12-02T16:54:29Z	2016-12-05T14:34:25Z	2016-12-03T14:16:39Z
satijalab/seurat	192177734	30	alexgraehl	closed	2	2016-11-29T03:17:40Z	2016-11-29T19:29:59Z	2016-12-05T17:29:40Z	2016-12-05T17:29:40Z
satijalab/seurat	192177066	29	alexgraehl	closed	2	2016-11-29T03:11:40Z	2016-11-29T19:30:46Z	2016-11-29T20:43:08Z	2016-11-29T19:30:46Z
satijalab/seurat	188041929	28	GWW	closed	1	2016-11-08T16:40:14Z	2016-11-09T00:49:38Z	2016-11-09T00:49:38Z	2016-11-09T00:49:38Z
satijalab/seurat	182942797	27	tedgoldstein	closed	2	2016-10-14T01:27:32Z	2016-10-14T15:37:31Z	2016-10-18T22:49:41Z	2016-10-18T22:49:41Z
satijalab/seurat	182887109	26	brshres	closed	1	2016-10-13T20:06:30Z	2017-07-27T15:06:29Z	2017-07-27T15:06:29Z	2017-07-27T15:06:29Z
satijalab/seurat	182779067	25	Hoohm	closed	4	2016-10-13T12:43:27Z	2016-11-09T17:44:39Z	2016-11-16T15:10:38Z	2016-10-13T13:21:46Z
satijalab/seurat	182021700	24	mplass	closed	3	2016-10-10T13:58:53Z	2016-10-10T17:04:04Z	2016-10-13T20:49:32Z	2016-10-13T20:49:32Z
satijalab/seurat	181258252	23	swuecho	closed	2	2016-10-05T20:32:26Z	2016-10-05T20:44:11Z	2017-07-27T15:05:24Z	2017-07-27T15:05:24Z
satijalab/seurat	180985951	22	emerygoossens	closed	2	2016-10-04T19:43:01Z	2017-09-13T02:19:44Z	2017-09-13T02:21:07Z	2016-10-04T19:45:51Z
satijalab/seurat	180947168	21	emerygoossens	closed	1	2016-10-04T16:52:12Z	2016-10-04T17:51:19Z	2016-10-04T19:40:46Z	2016-10-04T19:40:46Z
satijalab/seurat	179257904	19	ekernf01	closed	1	2016-09-26T15:17:25Z	2017-07-27T15:04:12Z	2017-07-27T15:04:12Z	2017-07-27T15:04:12Z
satijalab/seurat	178025068	18	cartal	closed	4	2016-09-20T10:38:00Z	2016-09-20T11:34:48Z	2016-09-20T13:44:29Z	2016-09-20T13:44:29Z
satijalab/seurat	177778360	17	cartal	closed	2	2016-09-19T13:01:33Z	2016-09-19T13:25:20Z	2016-09-19T21:46:40Z	2016-09-19T21:46:40Z
satijalab/seurat	173596583	16	joeburns06	closed	6	2016-08-27T13:40:41Z	2016-08-28T03:54:10Z	2016-09-11T03:14:26Z	2016-09-11T03:14:26Z
satijalab/seurat	166905383	15	KatieONell	closed	19	2016-07-21T20:03:23Z	2016-07-21T20:13:46Z	2018-01-15T18:04:00Z	2016-10-13T20:57:11Z
satijalab/seurat	165631764	14	akbertram	closed	2	2016-07-14T18:50:09Z	2016-08-24T19:44:31Z	2016-08-25T07:30:16Z	2016-08-24T19:44:31Z
satijalab/seurat	162573960	13	maximilianh	closed	2	2016-06-27T23:54:28Z	2016-06-28T13:40:42Z	2016-09-07T20:55:03Z	2016-09-07T20:55:03Z
satijalab/seurat	154538269	11	kevinklee2003	closed	3	2016-05-12T17:30:38Z	2016-05-12T21:01:37Z	2016-05-31T02:24:58Z	2016-05-31T02:24:58Z
satijalab/seurat	143834909	10	maximilianh	closed	9	2016-03-27T18:31:32Z	2016-06-21T19:55:46Z	2016-07-06T18:54:04Z	2016-06-22T14:35:47Z
satijalab/seurat	127352950	5	roryk	closed	7	2016-01-19T02:43:29Z	2016-01-20T21:50:14Z	2016-09-07T20:54:41Z	2016-09-07T20:54:41Z
satijalab/seurat	126171193	4	jmlero	closed	0	2016-01-12T12:40:56Z	2016-01-13T18:41:37Z	2016-01-13T18:41:50Z	2016-01-13T18:41:37Z
satijalab/seurat	112611276	1	roryk	closed	7	2015-10-21T15:08:58Z	2015-12-01T03:04:20Z	2018-11-16T21:17:11Z	2015-10-21T15:18:04Z
theislab/trVAE	690838427	11	Hrovatin	open	0	2020-09-02T08:46:58Z	NA	2020-09-02T08:46:58Z	NA
theislab/trVAE	673426709	10	LuckyMD	closed	3	2020-08-05T10:19:34Z	2020-08-05T13:15:56Z	2020-08-30T18:58:20Z	2020-08-30T18:58:20Z
theislab/trVAE	667441867	9	gauravj49	closed	2	2020-07-28T23:21:34Z	2020-08-05T13:35:27Z	2020-08-05T23:38:46Z	2020-08-05T23:38:46Z
theislab/trVAE	619114565	8	alirezaomidi	closed	1	2020-05-15T16:59:31Z	2020-05-15T18:09:36Z	2020-05-15T18:09:36Z	2020-05-15T18:08:22Z
theislab/trVAE	504841605	5	sholderbach	closed	0	2019-10-09T19:16:49Z	2020-08-05T13:35:42Z	2020-08-05T13:35:42Z	2020-08-05T13:35:42Z
theislab/trVAE	490364488	4	LuckyMD	closed	1	2019-09-06T14:40:04Z	2019-09-06T14:49:45Z	2019-09-27T10:23:02Z	2019-09-27T10:23:02Z
theislab/trVAE	470510456	2	M0hammadL	closed	0	2019-07-19T19:46:45Z	2019-07-19T20:51:46Z	2019-07-19T20:51:46Z	2019-07-19T20:51:46Z
theislab/trVAE	463560169	1	M0hammadL	closed	0	2019-07-03T06:02:20Z	2019-07-19T20:53:58Z	2019-07-19T20:53:58Z	2019-07-19T20:53:58Z
jtleek/sva-devel	703870247	45	rorynolan	open	0	2020-09-17T19:57:13Z	NA	2020-09-17T19:57:13Z	NA
jtleek/sva-devel	700832290	44	BeyondMyPast228	open	1	2020-09-14T07:04:22Z	2020-09-14T08:00:38Z	2020-09-14T08:00:38Z	NA
jtleek/sva-devel	624517353	43	arkyl	open	0	2020-05-25T23:18:29Z	NA	2020-05-25T23:18:29Z	NA
jtleek/sva-devel	590334800	42	huangl07	open	11	2020-03-30T14:25:44Z	2020-03-30T14:55:23Z	2020-06-26T14:48:05Z	NA
jtleek/sva-devel	551036569	40	saicharanp18	closed	1	2020-01-16T20:28:28Z	2020-01-20T19:28:07Z	2020-08-27T15:38:39Z	2020-08-27T15:38:39Z
jtleek/sva-devel	508525919	38	InesdeSantiago	open	0	2019-10-17T14:44:12Z	NA	2019-10-17T17:19:51Z	NA
jtleek/sva-devel	452596971	37	vkorobeynyk	open	6	2019-06-05T16:24:19Z	2019-06-05T17:14:27Z	2020-08-27T10:16:22Z	NA
jtleek/sva-devel	391408218	36	lefeverde	open	0	2018-12-15T20:14:28Z	NA	2018-12-15T20:14:28Z	NA
jtleek/sva-devel	328780784	34	DarwinAwardWinner	open	2	2018-06-02T22:05:30Z	NA	2018-07-06T20:59:29Z	NA
jtleek/sva-devel	231405979	27	royfrancis	open	4	2017-05-25T17:32:43Z	2017-05-25T18:02:29Z	2017-05-26T12:13:41Z	NA
jtleek/sva-devel	216178116	24	cafletezbrant	open	4	2017-03-22T19:13:36Z	2017-03-22T19:18:12Z	2018-12-06T02:53:50Z	NA
jtleek/sva-devel	209260581	20	jakeyeung	closed	2	2017-02-21T20:17:35Z	2017-02-21T21:46:29Z	2017-02-22T15:52:57Z	2017-02-21T20:33:06Z
jtleek/sva-devel	207363371	19	DarwinAwardWinner	closed	0	2017-02-13T22:49:42Z	2017-03-15T11:15:08Z	2017-03-15T11:15:08Z	2017-03-15T11:15:08Z
jtleek/sva-devel	157509243	14	khughitt	open	18	2016-05-30T14:04:39Z	2019-06-05T11:41:14Z	2020-07-02T14:37:27Z	NA
jtleek/sva-devel	152657873	11	abelew	open	3	2016-05-02T22:12:11Z	2016-05-03T15:45:51Z	2016-05-03T18:04:14Z	NA
jtleek/sva-devel	113608256	9	ajbass	open	0	2015-10-27T15:15:11Z	NA	2015-10-27T15:20:19Z	NA
jtleek/sva-devel	78641716	6	ninaincali	open	0	2015-05-20T18:40:46Z	NA	2015-05-20T18:41:49Z	NA
eleozzr/desc	722276005	32	cquzys	open	0	2020-10-15T12:08:36Z	NA	2020-10-15T12:09:12Z	NA
eleozzr/desc	692024764	31	Elhl93	open	0	2020-09-03T14:31:53Z	NA	2020-09-03T14:31:53Z	NA
eleozzr/desc	688299243	30	screamer	open	0	2020-08-28T19:08:13Z	NA	2020-08-28T19:08:13Z	NA
eleozzr/desc	682643574	29	naveedishaque	open	0	2020-08-20T11:36:01Z	NA	2020-08-20T11:36:38Z	NA
eleozzr/desc	665124056	28	LuckyMD	open	21	2020-07-24T12:05:33Z	2020-07-24T12:48:13Z	2020-09-11T11:47:24Z	NA
eleozzr/desc	656859389	27	michael-vermeulen	open	1	2020-07-14T19:53:05Z	2020-07-25T07:29:38Z	2020-07-25T07:29:38Z	NA
eleozzr/desc	647461328	26	kleurless	open	2	2020-06-29T15:16:30Z	2020-07-07T11:21:30Z	2020-07-25T07:36:01Z	NA
eleozzr/desc	630176631	25	Cumol	open	1	2020-06-03T17:17:31Z	2020-06-09T01:12:50Z	2020-06-09T01:12:50Z	NA
eleozzr/desc	627144920	24	Cumol	closed	1	2020-05-29T09:50:45Z	2020-06-09T01:29:09Z	2020-07-14T08:41:27Z	2020-07-14T08:41:27Z
eleozzr/desc	620952831	23	1374219958	open	1	2020-05-19T12:54:08Z	2020-06-09T01:39:04Z	2020-06-09T01:39:04Z	NA
eleozzr/desc	620731217	22	arkal	open	1	2020-05-19T07:03:42Z	2020-06-09T01:33:51Z	2020-06-09T01:33:51Z	NA
eleozzr/desc	620304128	21	davemcg	open	1	2020-05-18T15:31:25Z	2020-06-09T01:13:58Z	2020-06-09T01:13:58Z	NA
eleozzr/desc	528892007	18	hr1912	open	1	2019-11-26T18:11:17Z	2020-03-25T06:05:56Z	2020-03-25T06:05:56Z	NA
eleozzr/desc	516624649	17	xuebaliang	open	1	2019-11-02T15:12:45Z	2020-03-25T06:08:49Z	2020-03-25T06:08:49Z	NA
eleozzr/desc	509361708	15	byee4	open	1	2019-10-19T00:16:55Z	2019-10-26T02:30:45Z	2019-10-26T02:30:45Z	NA
eleozzr/desc	500208637	14	nk6june	open	3	2019-09-30T11:12:04Z	2019-10-28T09:17:42Z	2019-12-04T00:47:55Z	NA
eleozzr/desc	494191800	13	jdiez	open	5	2019-09-16T17:54:16Z	2019-10-26T02:33:11Z	2019-10-28T12:41:57Z	NA
eleozzr/desc	488329311	12	gouinK	open	1	2019-09-02T22:23:28Z	2019-09-04T00:41:19Z	2019-09-04T00:41:19Z	NA
eleozzr/desc	471583747	11	terooatt	open	8	2019-07-23T09:26:10Z	2019-08-13T06:10:32Z	2019-10-29T01:51:52Z	NA
eleozzr/desc	468726233	10	jfanglovestats	open	1	2019-07-16T15:36:19Z	2019-08-13T06:12:46Z	2019-08-13T06:12:46Z	NA
eleozzr/desc	464217469	9	zhumengyan	open	4	2019-07-04T11:32:05Z	2019-07-11T08:43:09Z	2020-06-23T04:43:47Z	NA
eleozzr/desc	462276097	8	manarai	closed	1	2019-06-29T07:29:47Z	2019-06-29T11:17:55Z	2019-06-29T11:17:56Z	2019-06-29T11:17:55Z
eleozzr/desc	418878450	7	NathanSkene	open	1	2019-03-08T17:15:58Z	NA	2019-03-10T20:30:48Z	NA
eleozzr/desc	415194974	6	MediciPrime	closed	0	2019-02-27T15:53:29Z	2019-03-11T20:01:46Z	2019-03-11T20:01:46Z	2019-03-11T20:01:46Z
eleozzr/desc	413604039	5	MediciPrime	closed	1	2019-02-22T22:28:00Z	2019-02-22T22:36:46Z	2019-02-22T22:36:46Z	2019-02-22T22:36:46Z
KrishnaswamyLab/SAUCIE	684945248	34	sameetmehta	open	0	2020-08-24T20:29:36Z	NA	2020-08-24T20:29:36Z	NA
KrishnaswamyLab/SAUCIE	680780704	33	caiquanyou	open	0	2020-08-18T07:54:51Z	NA	2020-08-18T07:55:23Z	NA
KrishnaswamyLab/SAUCIE	672164003	32	sameetmehta	open	0	2020-08-03T15:37:21Z	NA	2020-08-03T15:37:21Z	NA
KrishnaswamyLab/SAUCIE	646811894	29	zhuy16	closed	2	2020-06-28T01:50:30Z	2020-06-29T17:09:11Z	2020-06-29T17:11:03Z	2020-06-29T17:09:11Z
KrishnaswamyLab/SAUCIE	625315205	26	scottgigante	closed	0	2020-05-27T01:54:51Z	2020-06-29T17:05:51Z	2020-06-29T17:05:51Z	2020-06-29T17:05:51Z
KrishnaswamyLab/SAUCIE	625312360	25	scottgigante	open	0	2020-05-27T01:46:13Z	NA	2020-05-27T01:46:13Z	NA
KrishnaswamyLab/SAUCIE	604903096	24	MikhaelManurung	open	0	2020-04-22T16:42:56Z	NA	2020-04-22T16:42:56Z	NA
KrishnaswamyLab/SAUCIE	604312442	23	ashipde	open	0	2020-04-21T21:59:11Z	NA	2020-04-21T22:07:59Z	NA
KrishnaswamyLab/SAUCIE	602611432	22	ashipde	closed	1	2020-04-19T03:42:07Z	2020-04-20T16:51:39Z	2020-04-20T16:51:39Z	2020-04-20T16:51:39Z
KrishnaswamyLab/SAUCIE	602586221	21	ashipde	closed	1	2020-04-19T00:41:56Z	2020-04-19T02:52:15Z	2020-04-21T21:34:33Z	2020-04-19T02:52:15Z
KrishnaswamyLab/SAUCIE	527773845	20	zl7515	open	0	2019-11-24T23:10:57Z	NA	2019-11-24T23:10:57Z	NA
KrishnaswamyLab/SAUCIE	523254352	19	helloybz	open	0	2019-11-15T04:57:33Z	NA	2019-11-15T04:57:33Z	NA
KrishnaswamyLab/SAUCIE	522631029	18	helloybz	closed	0	2019-11-14T05:19:38Z	2019-11-15T05:29:40Z	2019-11-15T05:29:40Z	2019-11-15T05:29:40Z
KrishnaswamyLab/SAUCIE	519015291	17	yuhuang-cst	open	1	2019-11-07T03:20:45Z	2020-04-23T01:11:32Z	2020-04-23T01:11:32Z	NA
KrishnaswamyLab/SAUCIE	518470581	16	yuhuang-cst	open	1	2019-11-06T13:26:41Z	2020-03-21T02:30:27Z	2020-03-21T02:30:28Z	NA
KrishnaswamyLab/SAUCIE	517011681	15	helloybz	closed	0	2019-11-04T08:32:16Z	2019-11-04T09:19:12Z	2019-11-04T09:19:12Z	2019-11-04T09:19:12Z
KrishnaswamyLab/SAUCIE	516153010	14	xuebaliang	open	0	2019-11-01T14:39:01Z	NA	2019-11-01T14:39:01Z	NA
KrishnaswamyLab/SAUCIE	506400774	13	biskra	closed	2	2019-10-14T00:04:54Z	2019-10-14T16:46:38Z	2019-10-15T01:04:11Z	2019-10-14T16:46:38Z
KrishnaswamyLab/SAUCIE	494101777	12	sameet	closed	1	2019-09-16T14:53:34Z	2019-09-16T15:18:14Z	2019-09-16T15:18:15Z	2019-09-16T15:18:15Z
KrishnaswamyLab/SAUCIE	422386092	11	Winnie09	closed	2	2019-03-18T19:06:17Z	2019-03-20T17:11:38Z	2019-03-29T15:21:41Z	2019-03-20T17:11:38Z
KrishnaswamyLab/SAUCIE	421809969	10	fedeago	closed	1	2019-03-16T13:58:22Z	2019-03-20T17:09:27Z	2019-03-20T17:09:27Z	2019-03-20T17:09:27Z
KrishnaswamyLab/SAUCIE	416180800	9	fedeago	closed	1	2019-03-01T16:29:15Z	2019-03-01T17:35:40Z	2019-03-01T17:35:40Z	2019-03-01T17:35:40Z
KrishnaswamyLab/SAUCIE	398931573	8	alexblaessle	closed	1	2019-01-14T15:10:55Z	2019-02-19T16:52:50Z	2019-02-19T16:52:51Z	2019-02-19T16:52:50Z
KrishnaswamyLab/SAUCIE	370392472	7	lynnyi	open	1	2018-10-16T00:23:22Z	2018-10-16T03:47:57Z	2018-10-16T03:47:57Z	NA
KrishnaswamyLab/SAUCIE	356441719	6	modash	open	3	2018-09-03T10:12:19Z	2018-09-03T14:54:12Z	2020-07-29T11:10:51Z	NA
KrishnaswamyLab/SAUCIE	342917822	5	gouinK	closed	4	2018-07-19T23:00:34Z	2018-07-20T17:15:02Z	2018-10-16T03:48:42Z	2018-10-16T03:48:42Z
KrishnaswamyLab/SAUCIE	325317879	4	scriscio	open	0	2018-05-22T14:23:35Z	NA	2018-05-22T14:23:35Z	NA
KrishnaswamyLab/SAUCIE	325306723	3	scriscio	open	2	2018-05-22T13:58:11Z	2019-03-18T19:05:28Z	2020-07-29T10:56:56Z	NA
KrishnaswamyLab/SAUCIE	292860576	2	nehcgnay	closed	3	2018-01-30T17:01:10Z	2018-01-31T15:05:11Z	2018-03-14T21:01:06Z	2018-03-14T21:01:06Z
KrishnaswamyLab/SAUCIE	283830365	1	damienmarlier51	closed	7	2017-12-21T10:01:53Z	2018-05-11T15:02:08Z	2018-10-16T03:49:04Z	2018-10-16T03:49:04Z
LTLA/batchelor	711538734	20	yuxiaokang-source	open	5	2020-09-29T23:56:27Z	2020-09-30T00:02:05Z	2020-10-12T07:24:04Z	NA
LTLA/batchelor	683136426	19	LTLA	closed	0	2020-08-20T22:35:43Z	2020-08-22T05:58:23Z	2020-08-22T05:58:23Z	2020-08-22T05:58:23Z
LTLA/batchelor	642475329	18	Fishpire	open	2	2020-06-21T01:25:09Z	2020-06-22T17:28:14Z	2020-09-30T00:21:06Z	NA
LTLA/batchelor	638533862	17	gundalav	closed	2	2020-06-15T04:32:15Z	2020-06-15T05:05:23Z	2020-06-22T06:57:31Z	2020-06-22T06:57:18Z
LTLA/batchelor	599193072	16	piyushjo15	closed	3	2020-04-13T23:22:40Z	2020-04-14T07:24:57Z	2020-04-15T07:19:57Z	2020-04-15T07:19:57Z
LTLA/batchelor	599190440	15	piyushjo15	closed	7	2020-04-13T23:15:47Z	2020-04-14T06:59:03Z	2020-04-20T03:11:30Z	2020-04-20T03:11:30Z
LTLA/batchelor	570231730	14	getanid123	closed	5	2020-02-25T00:29:11Z	2020-02-25T08:36:28Z	2020-02-27T14:15:18Z	2020-02-27T14:15:18Z
LTLA/batchelor	535565060	12	gdagstn	closed	4	2019-12-10T08:14:13Z	2019-12-11T01:34:13Z	2019-12-11T02:10:37Z	2019-12-11T02:10:37Z
LTLA/batchelor	523503381	11	ahmedabbas81	closed	2	2019-11-15T14:33:01Z	2019-11-15T16:09:22Z	2020-01-26T01:32:33Z	2020-01-26T01:32:32Z
LTLA/batchelor	514031376	10	FrancesWong	closed	5	2019-10-29T15:58:05Z	2019-10-29T16:36:49Z	2019-11-15T16:09:39Z	2019-11-15T16:09:38Z
LTLA/batchelor	499079146	9	LTLA	closed	1	2019-09-26T19:41:59Z	2019-09-27T05:19:21Z	2019-09-27T05:19:21Z	2019-09-27T05:19:21Z
LTLA/batchelor	492085467	8	zezhuo	closed	2	2019-09-11T08:16:23Z	2019-09-12T06:07:46Z	2019-09-17T21:17:30Z	2019-09-17T21:17:30Z
LTLA/batchelor	488278973	7	LTLA	closed	0	2019-09-02T17:41:11Z	2019-09-22T05:02:21Z	2019-09-22T05:02:21Z	2019-09-22T05:02:21Z
LTLA/batchelor	483209830	6	mimi3421	closed	4	2019-08-21T05:38:59Z	2019-08-21T06:13:01Z	2019-08-22T15:48:24Z	2019-08-22T15:48:24Z
LTLA/batchelor	482654322	5	LTLA	closed	0	2019-08-20T05:39:55Z	2019-08-22T15:48:35Z	2019-08-22T15:48:35Z	2019-08-22T15:48:35Z
LTLA/batchelor	457291288	4	cstrlln	closed	4	2019-06-18T06:48:20Z	2019-06-18T07:13:07Z	2019-06-26T10:41:29Z	2019-06-26T10:41:29Z
LTLA/batchelor	450310167	3	rjb67	closed	2	2019-05-30T13:33:11Z	2019-05-31T02:27:32Z	2019-06-18T07:14:29Z	2019-06-18T07:14:28Z
LTLA/batchelor	446942568	2	PeteHaitch	closed	4	2019-05-22T05:43:52Z	2019-05-22T06:08:41Z	2019-05-23T04:20:27Z	2019-05-23T03:44:56Z
LTLA/batchelor	427441873	1	davisidarta	closed	1	2019-03-31T20:32:48Z	2019-03-31T20:43:11Z	2019-03-31T20:43:12Z	2019-03-31T20:43:11Z
theislab/scgen	718811435	31	SherleyWei	open	0	2020-10-11T11:00:35Z	NA	2020-10-11T11:00:35Z	NA
theislab/scgen	713433216	30	kleurless	open	0	2020-10-02T08:06:16Z	NA	2020-10-02T08:06:16Z	NA
theislab/scgen	709699428	29	yoazmenda	closed	1	2020-09-27T08:56:38Z	2020-09-27T09:02:33Z	2020-09-27T09:06:38Z	2020-09-27T09:02:33Z
theislab/scgen	699973270	28	levinhein	open	1	2020-09-12T02:31:07Z	2020-09-19T06:45:54Z	2020-09-19T06:45:55Z	NA
theislab/scgen	687304187	27	levinhein	open	1	2020-08-27T14:47:57Z	2020-08-27T21:55:03Z	2020-08-27T21:55:03Z	NA
theislab/scgen	685667985	26	Lin-K76	open	3	2020-08-25T17:36:18Z	2020-08-27T21:50:44Z	2020-09-09T06:19:29Z	NA
theislab/scgen	663265321	25	Lin-K76	closed	1	2020-07-21T19:48:07Z	2020-08-02T04:35:21Z	2020-08-02T04:35:21Z	2020-08-02T04:35:21Z
theislab/scgen	649042523	24	fhausmann	closed	2	2020-07-01T14:47:01Z	2020-08-02T04:13:13Z	2020-08-02T04:13:14Z	2020-08-02T04:13:13Z
theislab/scgen	602934045	23	rlittman16	closed	3	2020-04-20T04:41:06Z	2020-05-13T07:20:13Z	2020-08-02T04:17:05Z	2020-08-02T04:17:05Z
theislab/scgen	592971282	22	vkedlian	closed	3	2020-04-02T23:09:03Z	2020-04-09T10:50:50Z	2020-08-02T04:15:38Z	2020-08-02T04:15:38Z
theislab/scgen	592497309	21	prete	closed	8	2020-04-02T09:44:54Z	2020-04-03T13:06:26Z	2020-08-02T04:27:34Z	2020-08-02T04:27:34Z
theislab/scgen	582792222	19	alirezaomidi	closed	0	2020-03-17T06:45:54Z	2020-04-09T10:47:31Z	2020-04-09T10:47:31Z	2020-04-09T10:47:31Z
theislab/scgen	540053293	18	z625715875	closed	5	2019-12-19T03:31:31Z	2019-12-21T01:30:18Z	2020-08-02T04:27:14Z	2020-08-02T04:27:14Z
theislab/scgen	524928470	16	cartal	closed	3	2019-11-19T10:49:15Z	2019-11-19T13:53:17Z	2019-11-20T17:07:25Z	2019-11-20T17:07:25Z
theislab/scgen	515527504	15	gaelcge	closed	2	2019-10-31T15:31:35Z	2019-11-08T09:38:54Z	2019-11-08T09:46:35Z	2019-11-08T09:46:35Z
theislab/scgen	505241575	14	cartal	closed	31	2019-10-10T12:35:39Z	2019-10-13T21:12:10Z	2020-09-17T04:31:42Z	2019-10-25T12:40:32Z
theislab/scgen	503282544	13	rene-rex	closed	0	2019-10-07T07:41:04Z	2019-10-25T12:34:50Z	2019-10-25T12:34:50Z	2019-10-25T12:34:50Z
theislab/scgen	500795608	12	rene-rex	closed	1	2019-10-01T10:07:51Z	2019-10-02T18:06:03Z	2019-10-02T18:08:19Z	2019-10-02T18:04:21Z
theislab/scgen	500795021	11	rene-rex	closed	2	2019-10-01T10:06:44Z	2019-10-02T18:10:08Z	2019-10-02T18:10:08Z	2019-10-02T18:09:42Z
theislab/scgen	494240441	10	cjhong	closed	0	2019-09-16T19:44:40Z	2019-10-02T18:11:02Z	2019-10-02T18:11:02Z	2019-10-02T18:11:02Z
theislab/scgen	489284429	9	mumichae	closed	4	2019-09-04T17:08:34Z	2019-09-04T19:45:05Z	2019-10-02T18:10:57Z	2019-10-02T18:10:57Z
theislab/scgen	478131581	8	mxposed	closed	5	2019-08-07T20:45:51Z	2019-08-08T12:23:49Z	2019-08-08T21:07:15Z	2019-08-08T21:07:15Z
